Source,Speaker,Mic,SignalType,Band,EDT,RT20,RT30,RT60,C50,C80,D50,D80
omnipower,2,8,Sine,10000,7.89206012750891,3.80090580064764,3.65184189658744,3.65184189658744,-11.9611324251844,-9.82522586299586,5.98525593012598,9.42901849993877
omnipower,2,8,Sine,12500,23.5125302433068,7.30262937363084,6.97814357262031,6.97814357262031,-13.0000062014696,-10.4053102587513,4.77266561359189,8.34850175816116
omnipower,2,8,Sine,16000,4.2271423535231,0.960152910013008,2.26864590318853,2.26864590318853,-10.4174836300682,-8.16626336001391,8.32707938193154,13.2348490066526
omnipower,2,8,Sine,20000,1.74210438833763,6.22417979253434,6.04937113123732,6.04937113123732,-3.88335603976872,-0.63156763062841,29.0248846781408,46.3707981080393
omnipower,2,8,WhiteNoise,125,0.800945163231285,3.17337652000578,2.71210330869435,2.71210330869435,9.45881047944167,9.59729105792414,89.8253838522254,90.1131270206405
omnipower,2,8,WhiteNoise,250,0.385410885876399,1.18471904847883,1.68012191710564,1.68012191710564,10.3565861673269,13.1501022205714,91.565252599483,95.3819769365864
omnipower,2,8,WhiteNoise,500,0.459397898453511,1.25547920820875,1.6608030426242,1.6608030426242,6.47958670261538,10.7827162645366,81.6375270025825,92.2928071003758
omnipower,2,8,WhiteNoise,1000,0.652951934907336,0.761220322007217,1.14591733030856,1.14591733030856,4.47644065818055,7.98874401529794,73.7059054666188,86.288675717233
omnipower,2,8,WhiteNoise,2000,0.531319984359833,0.664285837009285,0.765749029863042,0.765749029863042,4.82108142510253,8.79994589489444,75.2146826082119,88.3527006030152
omnipower,2,8,WhiteNoise,4000,0.64769990278121,0.628408226474404,0.728351813694417,0.728351813694417,2.42860038698313,6.64930708633589,63.626878207109,82.2161284318031
omnipower,2,8,WhiteNoise,8000,0.394504289203823,0.47732948779246,0.947513554389334,0.947513554389334,6.43043860248117,10.84036042647,81.4672733269659,92.3866924106609
omnipower,3,1,Sine,50,10.4308814846626,4.43197152748838,4.3172440893223,4.3172440893223,-5.62257449126507,-3.73568655056079,21.5067529322503,29.7303073502064
omnipower,3,1,Sine,63,14.3058633559762,9.49718294250501,9.15105865349031,9.15105865349031,-0.911532551116423,0.988136615314073,44.7719752888726,55.6637589764066
omnipower,3,1,Sine,80,1.65056710058683,12.2706362082944,11.3041975840933,11.3041975840933,1.07085943200151,3.61233780181967,56.1333188930583,69.6729377500295
omnipower,3,1,Sine,100,16.2928114099074,13.7996640118895,12.5507503021595,12.5507503021595,3.48317431386126,4.21259851172586,69.0408662510255,72.5116837558596
omnipower,3,1,Sine,125,1.64605856578477,17.4609296878001,15.3767558675429,15.3767558675429,6.02055549466163,7.58685421689636,79.9998363552617,85.1566145346715
omnipower,3,1,Sine,160,3.01507931886875,6.90462748672904,16.1799593307197,16.1799593307197,-9.2996730555204,-7.17604151768635,10.5144293327616,16.0792318875939
omnipower,3,1,Sine,200,0.899615963959045,23.7389377147926,20.3475149047722,20.3475149047722,-0.566094240104137,2.36450600199106,46.7459057188572,63.2846441285138
omnipower,3,1,Sine,250,0.642406086838805,27.4707318036476,23.382856419713,23.382856419713,4.31501418293622,7.49518056537377,72.9792237447063,84.8878139062161
omnipower,3,1,Sine,315,2.33360464572123,0.486309829065861,0.466627281754883,0.466627281754883,-10.0348551875709,-7.51493158557406,9.02479837491247,15.0539370778078
omnipower,3,1,Sine,400,3.05078268140268,0.63665338078155,0.654964506590576,0.654964506590576,-9.74541958008933,-7.32843222109084,9.58712363318977,15.6113608205614
omnipower,3,1,Sine,500,3.34857004950191,0.812360587513631,1.09299873093885,1.09299873093885,-10.3019399322747,-7.85358417087432,8.53243744300024,14.0837106769309
omnipower,3,1,Sine,630,2.98342500742515,0.849566578893212,2.9036176023141,2.9036176023141,-6.30070847169342,-4.6525921356958,18.9879746331957,25.515614218205
omnipower,3,1,Sine,800,0.73066668288323,0.683020189235922,6.63236702460158,6.63236702460158,-0.93800717779007,3.83785231824654,44.6212897530122,70.7587982828321
omnipower,3,1,Sine,1000,1.75134422305918,10.1984579858115,9.29520121319001,9.29520121319001,1.5702426752834,2.47473368454503,58.9418434063546,63.8723598965727
omnipower,3,1,Sine,1250,0.877252993410177,14.710892535366,11.8733451130901,11.8733451130901,1.73764268057446,2.53641317556189,59.871337094195,64.1994345895821
omnipower,3,1,Sine,1600,3.01710254877525,8.6384732606242,11.5563411196276,11.5563411196276,-6.28124168090901,-3.86225331907351,19.0570211189738,29.1250858386912
omnipower,3,1,Sine,2000,3.33429256070165,17.1495065122549,14.9927699994856,14.9927699994856,-5.84072063759776,-4.24037735967153,20.6709406815547,27.3610070789818
omnipower,3,1,Sine,2500,1.89324672156165,20.666786041724,18.2275261460903,18.2275261460903,5.07829684976591,5.51326908987194,76.3022272640985,78.065322668196
omnipower,3,1,Sine,3150,1.40162871264867,25.4114960415619,21.949616938752,21.949616938752,-3.85659242325553,-0.619575140452379,29.151999868941,46.4394755663704
omnipower,3,1,Sine,4000,0.0025542516360867,NaN,NaN,NaN,165.492931674274,165.492931674274,100,100
omnipower,3,1,Sine,5000,1.84363768948747,0.42644725976175,0.376734028182164,0.376734028182164,-6.82412796400874,-4.20061452194196,17.2029217940483,27.5433517338314
omnipower,3,1,Sine,6300,1.04770866774573,2.74979870104801,2.56847197235887,2.56847197235887,7.58032814213166,8.8367856151039,85.1376103824567,88.4397095424032
omnipower,3,1,Sine,8000,4.45448396856013,5.37502953712707,5.01447344739213,5.01447344739213,-9.41670678760838,-7.29371480074056,10.2635628004528,15.7169649963764
omnipower,3,1,Sine,10000,10.8791581254148,4.88754503391363,4.84474491693574,4.84474491693574,-8.94584836512763,-6.64485057656041,11.3060097876705,17.7988800735533
omnipower,3,1,Sine,12500,15.3579988334427,6.13131121049223,5.83759917857057,5.83759917857057,-13.0752624188881,-11.0852711955637,4.69452450700622,7.22601860137463
omnipower,3,1,Sine,16000,2.04866513782248,3.92626381318866,5.24031677336289,5.24031677336289,-6.64867819164565,-4.43560578984006,17.7859889404237,26.4767250112221
omnipower,3,1,Sine,20000,1.21372071352364,8.86889433755745,8.02616487581655,8.02616487581655,-3.86537970519838,-0.854177852474944,29.1102280975926,45.0987467317308
omnipower,3,2,Sine,50,9.91130565438542,6.74561457741383,6.22108284367613,6.22108284367613,-2.48518297947654,0.192985545551349,36.0721379171533,51.110731335287
omnipower,3,2,Sine,63,12.1404720855754,9.50292642275116,8.76386790609441,8.76386790609441,1.6003651170242,2.77995308025397,59.1095916633142,65.4777840332401
omnipower,3,2,Sine,80,1.84976384740409,12.0824705543138,10.7744152254967,10.7744152254967,1.45664559863933,3.51715160510701,58.3073923221699,69.2078409950084
omnipower,3,2,Sine,100,9.9500924129729,13.7099379898753,12.4499958717366,12.4499958717366,2.71050598126422,4.55577447074442,65.1154331050489,74.0583947163056
omnipower,3,2,Sine,125,2.82851337515912,16.3266774663587,15.1114048498183,15.1114048498183,-7.44249940010655,-5.36694033977714,15.2684577397854,22.5170749490456
omnipower,3,2,Sine,160,1.8971844187229,18.9397805368537,16.0233555859547,16.0233555859547,5.10122623691275,6.18386301137551,76.3975615676489,80.594706456337
omnipower,3,2,Sine,200,3.22004898008171,0.762386078540644,16.3518206268677,16.3518206268677,-6.77263490364917,-4.77310851505726,17.3724604068464,24.9918153421604
omnipower,3,2,Sine,250,0.575201351536764,28.8078034156118,22.542153414739,22.542153414739,3.26310882203474,7.87363927390546,67.947465335136,85.9720737163556
omnipower,3,2,Sine,315,2.25916636752182,0.717633449572149,0.681160108977195,0.681160108977195,-6.36977719863267,-3.64309866087859,18.7445416238653,30.177610134843
omnipower,3,2,Sine,400,3.16363602774958,0.630641458030037,0.633908715183415,0.633908715183415,-9.90370230692973,-8.02658701508869,9.27582985216203,13.6085556437137
omnipower,3,2,Sine,500,0.425568643451652,1.16416135190135,2.15201792111641,2.15201792111641,6.56397508234032,12.2792146318082,81.9270240242818,94.4138299478674
omnipower,3,2,Sine,630,8.37589368000515,5.06236007443351,4.66813916343535,4.66813916343535,-3.00660621301482,-1.83162900117198,33.3522363651004,39.6098505757195
omnipower,3,2,Sine,800,0.601033485422849,7.59144835134332,6.87579280427593,6.87579280427593,3.44400542180449,7.23850815122389,68.8477603657689,84.1139103791665
omnipower,3,2,Sine,1000,2.87677139478584,0.840576815140875,5.44601017041258,5.44601017041258,-9.81783129016249,-7.42658394374436,9.44356921530444,15.3159286655609
omnipower,3,2,Sine,1250,2.94220411317818,0.706181876917949,9.70952150441365,9.70952150441365,-9.82662543387503,-7.31887766738186,9.42626674746096,15.6403662538312
omnipower,3,2,Sine,1600,1.13554519688534,16.8313456171222,14.7564315948674,14.7564315948674,1.05069348776492,5.57418832537751,56.0189487484783,78.3045694408937
omnipower,3,2,Sine,2000,2.89944897141011,2.03323905639725,14.0575885603691,14.0575885603691,-8.41561997348857,-6.45311350692249,12.5893257948022,18.4540275779111
omnipower,3,2,Sine,2500,2.76770240234953,6.66798906736359,18.2299263144025,18.2299263144025,-8.80467203249179,-6.42578257245805,11.6361053827936,18.5489186716499
omnipower,3,2,Sine,3150,0.887056342996897,24.3581408184264,21.3399009326804,21.3399009326804,3.05591202481401,6.32654262028858,66.8996470835802,81.1033601632842
omnipower,3,2,Sine,4000,0.221533156874383,0.0589552666097758,0.0556356365201253,0.0556356365201253,184.763191660694,184.763191660694,100,100
omnipower,3,2,Sine,5000,2.7743418688854,0.592569073519253,0.538270905904908,0.538270905904908,-8.37582922485289,-6.19502085685189,12.690496050764,19.3651439374354
omnipower,3,2,Sine,6300,3.65636489632901,2.95944037277375,2.76428263750041,2.76428263750041,3.59662554456859,4.96651168347149,69.5964384471389,75.8336613764471
omnipower,3,2,Sine,8000,3.79413718123079,5.45378918111649,4.99347352930582,4.99347352930582,-7.76372504162329,-6.34791697169804,14.3359392889202,18.8213273676054
omnipower,3,2,Sine,10000,11.7193289508098,5.01671836843664,4.61941381469891,4.61941381469891,-12.227720296578,-10.0533873916776,5.64903562843084,8.98982448468061
omnipower,3,2,Sine,12500,15.4331214461496,6.74732961687805,6.27774705947494,6.27774705947494,-11.453882861239,-9.89344294672218,6.67727302974549,9.29572877408166
omnipower,3,2,Sine,16000,0.62849204383111,6.69220918413837,5.76987772510858,5.76987772510858,1.7603201272812,6.17540178573757,59.9967258822839,80.5642180651338
omnipower,3,2,Sine,20000,1.47276008356303,7.00577664051326,7.83044332349655,7.83044332349655,-2.22721775995856,0.308575434356489,37.4528973783818,51.7755560738906
omnipower,3,3,Sine,50,10.0953741270174,3.25147443532546,3.200026539178,3.200026539178,-8.70351079080468,-5.93950885281249,11.8777576675803,20.3004246291157
omnipower,3,3,Sine,63,13.7788976863264,6.43068660816761,5.75585400657372,5.75585400657372,-3.06661306270943,-2.02680622808641,33.0458126800287,38.5400121512268
omnipower,3,3,Sine,80,17.4367917194051,6.89012575931467,6.38866777813367,6.38866777813367,-3.03964408820487,-1.90695246692631,33.1833531113678,39.1957341025127
omnipower,3,3,Sine,100,20.0526034695612,12.7342341241611,11.387182772626,11.387182772626,-1.4191744168892,-0.753978768641286,41.90250382167,45.6706179824494
omnipower,3,3,Sine,125,2.3326833932009,6.03041375199003,14.8706929475197,14.8706929475197,-7.66174047607358,-5.37511837771712,14.6267479413178,22.484238365579
omnipower,3,3,Sine,160,3.33447255073881,15.9356020659055,15.9872357356131,15.9872357356131,-6.35820285983877,-4.66639748996738,18.7851673281774,25.4552476811518
omnipower,3,3,Sine,200,3.4324921684372,21.6671639508958,18.3210170923132,18.3210170923132,-6.35393299514643,-4.99752086069312,18.8001715505447,24.0357285635382
omnipower,3,3,Sine,250,0.489120090079634,34.7528963016368,25.5375582521699,25.5375582521699,3.57231808111474,9.48640208024527,69.4778773327436,89.883301482859
omnipower,3,3,Sine,315,1.60308448752951,0.39379781701028,0.3803821589047,0.3803821589047,-6.00403456408019,-3.30907667934893,20.0610988427518,31.8224554864764
omnipower,3,3,Sine,400,0.50832903557127,0.687998294553965,0.682675047008226,0.682675047008226,2.92584217969746,9.35798664687698,66.2331168516621,89.611237665888
omnipower,3,3,Sine,500,0.684722150743745,2.24139620436993,2.2568905709446,2.2568905709446,6.9549007580975,8.74466440110944,83.2217465612971,88.2210690453358
omnipower,3,3,Sine,630,2.68437744972033,0.897499065962495,2.79573269972855,2.79573269972855,-8.82835028950869,-6.49503747818865,11.5801632011786,18.3092011231815
omnipower,3,3,Sine,800,2.19738205471718,0.728988144358917,4.83107343783817,4.83107343783817,-7.71785090843354,-5.25421039246579,14.4661490266974,22.9731724230792
omnipower,3,3,Sine,1000,1.25324194061391,9.85148740462546,8.28050601994248,8.28050601994248,2.84991126977137,3.35642554300523,65.8409925895964,68.4136119940592
omnipower,3,3,Sine,1250,2.99760227582455,5.42670000297726,9.59105066402464,9.59105066402464,-8.18163120882801,-5.59309865765115,13.1942675156659,21.6215492429863
omnipower,3,3,Sine,1600,31.5562794930448,14.4633200963824,13.4350219082352,13.4350219082352,2.6995322412446,4.02514809866792,65.0580144126461,71.6430622033358
omnipower,3,3,Sine,2000,0.482790075611614,16.7020037809419,13.4339888777674,13.4339888777674,6.13547671001867,9.11580622253029,80.4198654752,89.0805163248542
omnipower,3,3,Sine,2500,0.887147243358895,20.0892901563104,17.5690266967649,17.5690266967649,4.1530252105727,7.82191703972947,72.2374254285863,85.8278278953424
omnipower,3,3,Sine,3150,35.4849331398876,22.0319102010732,20.9817863591157,20.9817863591157,-1.74554357926672,1.47406347672694,40.0849622732662,58.4048572483495
omnipower,3,3,Sine,4000,0.308376622783959,0.0796861611329669,0.0761917508131327,0.0761917508131327,184.262459972592,184.262459972592,100,100
omnipower,3,3,Sine,5000,3.28720010665975,0.667858155205152,0.509263316069703,0.509263316069703,-8.43050280771559,-6.49205065363843,12.5516630965311,18.3194898725401
omnipower,3,3,Sine,6300,2.70800483181362,2.45647575169847,2.29530656855544,2.29530656855544,1.82452966514893,3.09051886906616,60.3510404521235,67.0758639171416
omnipower,3,3,Sine,8000,5.81744095967058,5.36146374505339,4.98535155900043,4.98535155900043,-8.18879496282941,-5.78059068999459,13.17538645627,20.8989009913722
omnipower,3,3,Sine,10000,11.3582428939916,3.24269622770995,3.16682640875778,3.16682640875778,-11.7322014071851,-9.87816446150106,6.28884851508764,9.32543374050278
omnipower,3,3,Sine,12500,14.6630028906595,3.37631914946777,3.00599877697219,3.00599877697219,-13.5610662646808,-11.8889881170512,4.21865773930617,6.07941745300558
omnipower,3,3,Sine,16000,3.58872042486832,4.56153409077919,5.05903579360776,5.05903579360776,-10.8517288736314,-8.07582207749437,7.59491606271792,13.4758222286604
omnipower,3,3,Sine,20000,1.50573897766866,7.84539029081738,7.56481617733003,7.56481617733003,-3.41845979325111,-0.682122123263782,31.2785362941394,46.0814417604641
omnipower,3,4,Sine,50,30.5199345216913,8.01901771178194,7.56657838838223,7.56657838838223,-19.8574474261402,-18.9500396785003,1.02279930483855,1.25747757657552
omnipower,3,4,Sine,63,13.9639821345219,5.33653274566668,5.09993076818959,5.09993076818959,-2.29387470031684,-1.37652446146259,37.0940501264619,42.1417657853907
omnipower,3,4,Sine,80,3.30655351368723,12.0910212280255,10.4006756460959,10.4006756460959,-7.51982098160839,-5.87562911742876,15.0395459980974,20.5394441765469
omnipower,3,4,Sine,100,19.1320781106553,12.2028126463184,11.2656437573125,11.2656437573125,0.509776444411846,1.031641592169,52.931144397831,55.9108381098299
omnipower,3,4,Sine,125,3.16117183407444,18.4199635031625,15.396870838959,15.396870838959,-9.8108338940962,-8.00811732513035,9.45735690173876,13.6586316939012
omnipower,3,4,Sine,160,2.66012281524192,6.32674114659892,17.6413411152381,17.6413411152381,-8.15624563311334,-5.95270788494218,13.2613594787206,20.2512968941202
omnipower,3,4,Sine,200,0.887042572173195,23.3412307895217,20.5257593695876,20.5257593695876,4.90168549752792,7.07862954697232,75.5590560979657,83.6157951466303
omnipower,3,4,Sine,250,0.433064989799951,31.6411827654475,23.7319070844034,23.7319070844034,6.5485087840572,11.2670363728763,81.8742339181006,93.0495840063224
omnipower,3,4,Sine,315,2.45951451066534,0.545772283837586,0.514918070158702,0.514918070158702,-6.16717503822492,-5.14466555471988,19.4654602647805,23.4225570305123
omnipower,3,4,Sine,400,0.716292575873251,0.788747807407849,0.77466128932879,0.77466128932879,4.40517871305698,6.53001051044125,73.3866659034913,81.8109373928436
omnipower,3,4,Sine,500,0.530713523309046,1.04561283347603,2.29049073213241,2.29049073213241,3.37311986969785,9.23669670024127,68.4966198610811,89.3483504572943
omnipower,3,4,Sine,630,1.34643803255168,3.41280171407611,3.96934633965252,3.96934633965252,2.42682025404247,3.45567389205819,63.6173915419942,68.9053558685979
omnipower,3,4,Sine,800,1.01794785020161,8.00967364900545,6.92589161827598,6.92589161827598,-5.50306816363998,2.75460912664411,21.9749240888276,65.3457536439384
omnipower,3,4,Sine,1000,2.73868772555906,0.559310365700301,6.23303378760575,6.23303378760575,-8.68544477472682,-6.47482108163265,11.9213677309319,18.3789283409592
omnipower,3,4,Sine,1250,1.15750546481874,14.4166239184262,12.7601216339421,12.7601216339421,3.59582626355448,7.54195920774105,69.5925440312878,85.0254723372902
omnipower,3,4,Sine,1600,17.7190776219517,14.830837168291,14.0155247374172,14.0155247374172,1.31557908672396,4.34541241933427,57.5156980764383,73.11702761043
omnipower,3,4,Sine,2000,0.960600164592352,18.2185981566457,16.2149646760203,16.2149646760203,0.314392594936084,6.38639109646184,51.8089993140902,81.313654639359
omnipower,3,4,Sine,2500,0.519557284482173,22.7847950683435,19.2289676183873,19.2289676183873,4.22272612611556,8.56651894165808,72.5581407222983,87.7880872576635
omnipower,3,4,Sine,3150,38.1169984791234,22.5393127558376,21.3410538876039,21.3410538876039,1.78215782009995,2.90784301061087,60.1173478378778,66.1403642773274
omnipower,3,4,Sine,4000,0.428075022061358,0.189690664383186,0.176375903873115,0.176375903873115,4.73343163782172,14.3956232809317,74.8365322163886,96.4930178046092
omnipower,3,4,Sine,5000,0.21548453694154,0.370120756139476,0.279434442617175,0.279434442617175,11.6263784026105,14.5438336102769,93.5660115507722,96.6066877030707
omnipower,3,4,Sine,6300,3.53236532424745,2.79173413962287,2.57015386684405,2.57015386684405,-8.98871090632253,-7.60034108310612,11.2074185589483,14.8041748327665
omnipower,3,4,Sine,8000,2.21037348938567,5.57234804893079,5.01908411299107,5.01908411299107,-7.75556687171924,-5.24923113326255,14.3590239853647,22.9934669042878
omnipower,3,4,Sine,10000,10.9518481418984,2.57974283103617,2.48151529417133,2.48151529417133,-12.9502881500286,-11.2529103901316,4.82496566453257,6.9714812988446
omnipower,3,4,Sine,12500,9.81853513956163,2.57820907739902,2.41466828339304,2.41466828339304,-14.9330328919008,-12.8825323502129,3.11149401515521,4.89711665058254
omnipower,3,4,Sine,16000,4.00912903654442,2.89661192153112,4.69627200093684,4.69627200093684,-10.4250843916529,-8.23779310496201,8.31372911866177,13.0468588746252
omnipower,3,4,Sine,20000,1.6504296519283,9.45994944659053,8.43529559999359,8.43529559999359,-3.71036256986491,-1.32575147038886,29.8522701811141,42.427078128328
omnipower,3,5,Sine,50,10.1753364510443,3.66199037857788,3.29061660255549,3.29061660255549,-6.1173314239019,-3.80236267993714,19.6460079458467,29.4105683503022
omnipower,3,5,Sine,63,14.0047797802208,9.48441174232183,8.92513733549205,8.92513733549205,-0.0349056538620374,2.933172664644,49.7990679860491,66.2708562940805
omnipower,3,5,Sine,80,16.7218784579645,11.5706463965601,10.5705925977823,10.5705925977823,2.19277402479208,4.58047717662994,62.3611301543545,74.1675227391745
omnipower,3,5,Sine,100,17.9316625648799,14.594298567228,13.043075274058,13.043075274058,0.818046401558163,3.45803692019507,54.695179628596,68.9170126451097
omnipower,3,5,Sine,125,2.87339717149169,4.10911090934629,14.780281726944,14.780281726944,-8.64739814596166,-6.34603221285317,12.0136624632972,18.8279590303918
omnipower,3,5,Sine,160,0.540764250227046,22.634772004991,17.1940322160773,17.1940322160773,3.6806489060782,7.83751290598634,70.004260096734,85.8714524350151
omnipower,3,5,Sine,200,3.091782199689,7.10153809577122,19.2545657533664,19.2545657533664,-8.04208055745515,-6.16813653520716,13.5666680652498,19.4619898521707
omnipower,3,5,Sine,250,1.05497889202064,28.7545695760717,22.7717760986311,22.7717760986311,-0.205978834375179,2.98145394319295,48.8145127325508,66.5189027441332
omnipower,3,5,Sine,315,2.41461764058655,0.635156038310496,0.603068496410096,0.603068496410096,-8.08921801072487,-5.67087585913426,13.4398976177548,21.3195969512665
omnipower,3,5,Sine,400,3.02724139740635,0.985949638754532,0.724266632775749,0.724266632775749,-5.26220763245882,-3.59866253642152,22.9406035604416,30.3936377864483
omnipower,3,5,Sine,500,0.673385507494409,0.499861182020551,1.86830127940179,1.86830127940179,3.22064753257472,6.35011006657572,67.7341589858152,81.186386939464
omnipower,3,5,Sine,630,3.31346457440115,0.736599927552274,3.04770558735515,3.04770558735515,-12.2046002207784,-9.36842707847224,5.67747704226837,10.3664036182485
omnipower,3,5,Sine,800,2.06266055649315,0.509946727563697,3.31071389490857,3.31071389490857,-7.01556927191434,-4.55971682325177,16.5841001551381,25.9241692613061
omnipower,3,5,Sine,1000,2.8988521972042,1.13628796926807,7.92801189409052,7.92801189409052,-8.43547580120985,-6.24116969742115,12.5390998995253,19.1997557501095
omnipower,3,5,Sine,1250,3.09482216177465,0.714056371239912,9.59424463845557,9.59424463845557,-9.45712288995476,-7.41823804276411,10.1781680976146,15.3408702140641
omnipower,3,5,Sine,1600,7.25804066972103,18.4339340513908,14.0465269190973,14.0465269190973,-8.80593182381895,-6.823006038472,11.6331231024444,17.2066016747839
omnipower,3,5,Sine,2000,3.41632738656994,2.61509004318034,15.9961641761467,15.9961641761467,-9.39897084404575,-8.03767400807962,10.3012367962261,13.5785703221923
omnipower,3,5,Sine,2500,3.38918576879784,21.4310732801456,18.1502112293895,18.1502112293895,-9.01929658564006,-7.47236273396214,11.1375262442613,15.1797101452138
omnipower,3,5,Sine,3150,32.9673580792555,22.7701176753094,21.4822122149401,21.4822122149401,-0.352101396266583,2.85286501635331,47.9742509251286,65.8562873869867
omnipower,3,5,Sine,4000,0.797167850329807,0.360146384410477,0.335834042995217,0.335834042995217,1.41858815865712,4.24431605278168,58.0942098815618,72.6570139894686
omnipower,3,5,Sine,5000,0.44741406962932,0.202371979995882,0.193199545786742,0.193199545786742,2.62891426356521,11.2618638165209,64.6874749837655,93.0418772995277
omnipower,3,5,Sine,6300,2.85976318856805,1.34013818239757,1.89026084451593,1.89026084451593,-8.0860973016917,-5.89738899048815,13.4482593600428,20.457791422196
omnipower,3,5,Sine,8000,0.8374905491251,5.99632664648206,5.50133522804615,5.50133522804615,-2.56207998445986,1.1849610177775,35.6648456481378,56.7791793102231
omnipower,3,5,Sine,10000,11.0160045531916,3.44115359553877,3.24061797564966,3.24061797564966,-12.3273087503057,-10.448244377842,5.52805050780884,8.27316997704267
omnipower,3,5,Sine,12500,16.9773493418721,3.84179116636691,3.69874310704027,3.69874310704027,-14.8867688889087,-13.0563990572295,3.14376934455403,4.71399598932007
omnipower,3,5,Sine,16000,0.78654518346391,6.75984065604112,5.97197742520113,5.97197742520113,3.79006689227849,6.82619647796637,70.5306193593723,82.8038612326535
omnipower,3,5,Sine,20000,1.59882044501754,7.76421412592566,7.54499266406035,7.54499266406035,-3.53687028059296,-1.05837067781852,30.6954850387263,43.9375028496663
omnipower,3,6,Sine,50,10.6885239656021,6.56800095563139,6.20853330070008,6.20853330070008,-10.0928651541675,-6.95254373503419,8.9157292250543,16.7858329533725
omnipower,3,6,Sine,63,13.2925239130425,6.03960065363542,5.48930031823319,5.48930031823319,-3.13591048995806,-2.31382378915862,32.6937301349177,36.9869286417618
omnipower,3,6,Sine,80,3.54673488082022,12.3714731820018,10.8117241977949,10.8117241977949,-9.86702338116951,-8.67728150052653,9.34714828274846,11.9411186609176
omnipower,3,6,Sine,100,3.27515390573201,15.4494576638949,13.4921708474762,13.4921708474762,-12.2208492572299,-9.78336095616352,5.65747409501926,9.51166411838382
omnipower,3,6,Sine,125,2.87233269249513,18.4126734485423,15.3739160343021,15.3739160343021,-9.1570475552779,-7.12712643419507,10.827455415678,16.23179552786
omnipower,3,6,Sine,160,2.85363658096503,19.6091064602827,17.470484938676,17.470484938676,-9.0946848416885,-6.76985171019898,10.9668803841411,17.3816614281716
omnipower,3,6,Sine,200,2.57003708379976,3.36488708650219,20.149125902956,20.149125902956,-8.04636697983261,-5.77533446688841,13.5550987160223,20.9189156589597
omnipower,3,6,Sine,250,0.544535105739872,28.6997562966446,22.2336891926789,22.2336891926789,6.8809090723691,9.36064563656311,82.9825049393764,89.6169360707431
omnipower,3,6,Sine,315,1.15946004118228,0.286770442311635,0.275060317574307,0.275060317574307,-4.28118944008339,-1.1139992690232,27.1746352947084,43.6222358536875
omnipower,3,6,Sine,400,2.92018629267628,0.700102549387486,0.57097294566317,0.57097294566317,-8.18686202962857,-5.98146757392228,13.1804787088189,20.1445586540266
omnipower,3,6,Sine,500,2.84301586505665,0.854400319976796,1.83638077481011,1.83638077481011,-8.8746930952034,-6.91179464672379,11.4713500333956,16.9173027880379
omnipower,3,6,Sine,630,3.20253588340006,0.907091980118052,3.14431830079347,3.14431830079347,-9.54233720679638,-6.82228012657239,10.0001821332777,17.2089829753938
omnipower,3,6,Sine,800,2.35381412206046,1.00806965179717,6.03702927893508,6.03702927893508,-7.90440082428249,-5.39306189184345,13.9427207451274,22.4123104751839
omnipower,3,6,Sine,1000,2.77887371868416,8.26123805279278,8.86397815524996,8.86397815524996,-7.37709534358026,-5.18563565234368,15.4643106146603,23.2537746442589
omnipower,3,6,Sine,1250,1.19539292380986,13.8569690502771,11.9339231225009,11.9339231225009,4.96026892713316,6.93886254899567,75.8073086118294,83.1701182658614
omnipower,3,6,Sine,1600,8.60331359121642,15.655684403913,13.740006860891,13.740006860891,1.89057111143821,3.01906832383176,60.7143337662732,66.7115180292048
omnipower,3,6,Sine,2000,3.32052516344986,18.6402069347479,15.9683220950882,15.9683220950882,-9.84150109050847,-9.06201167415228,9.3970635596035,11.0405548139316
omnipower,3,6,Sine,2500,3.50043468677647,21.3027845936279,17.6805244501546,17.6805244501546,-10.498512848676,-8.4497884109416,8.1857556990216,12.5030022771075
omnipower,3,6,Sine,3150,35.9139149512574,23.6367853632,22.0357542665418,22.0357542665418,-1.83090111011772,2.1801366453839,39.6138597869744,62.2928052238197
omnipower,3,6,Sine,4000,0.338464397248774,0.0928860500537767,0.0878681871126227,0.0878681871126227,10.3399730795856,186.203320425051,91.5356616178301,100
omnipower,3,6,Sine,5000,3.24012664236972,0.633066984079659,0.521748270713332,0.521748270713332,-11.7558547188746,-8.42760110882553,6.25682741149083,12.5589985931574
omnipower,3,6,Sine,6300,4.61921213293017,2.61093973892603,2.56286975995828,2.56286975995828,-10.0216042434876,-7.77121053804526,9.04988059690377,14.3147852101292
omnipower,3,6,Sine,8000,6.76456616306626,1.96753490458516,1.93704690448584,1.93704690448584,-6.04504197666953,-5.45937536136347,19.9101041280002,22.1479095969668
omnipower,3,6,Sine,10000,10.5807332059323,2.737469390574,2.6264974449069,2.6264974449069,-11.0295327602554,-9.2302984761789,7.31253141975132,10.6656786583572
omnipower,3,6,Sine,12500,14.9941882747333,3.40166132634084,3.28175857402259,3.28175857402259,-14.8437023640489,-12.6614699290342,3.17410496055705,5.13969697520032
omnipower,3,6,Sine,16000,1.40225449034453,6.84786617698649,5.82500023039598,5.82500023039598,-5.87867552461903,-2.88851304947501,20.5279981652943,33.9593843483592
omnipower,3,6,Sine,20000,1.28999700213353,11.0501569829621,9.33390005253163,9.33390005253163,-2.92019184423757,-0.480087912104618,33.7959868185219,47.2392026762609
